,cancelation
106051,False
106574,False
46953,True
24116,False
32402,False
69266,True
47009,False
108801,False
27579,False
26938,False
20019,False
48755,True
105676,False
30853,False
13246,True
27641,False
31343,False
53014,True
32261,False
102387,False
83969,False
44108,True
21812,False
22506,False
95635,False
58805,True
73207,True
31737,False
20891,False
66396,True
5665,True
13294,True
68162,True
57157,True
62579,True
86637,False
59366,True
86371,False
11335,True
63423,True
97629,False
84783,False
55799,True
108026,False
85681,False
45093,False
45363,False
35175,False
42663,False
42262,False
106132,False
10543,True
61434,True
88209,False
92226,False
4449,False
8756,False
44764,True
38731,False
117722,False
3986,True
109635,False
67657,True
49082,True
49058,True
88708,False
67122,True
52804,True
106707,False
35232,False
44505,False
118736,False
45280,False
119302,False
11813,True
68303,True
28186,False
8164,False
49091,True
51530,True
68656,True
37137,False
28854,False
52588,True
79786,False
54807,True
41104,False
33338,False
74389,True
16970,False
74288,True
25570,False
87139,False
96670,False
17379,False
8419,False
101046,False
87672,False
63055,True
63006,True
3026,False
6594,True
18652,False
118004,False
26689,False
34092,False
87950,False
28848,False
65986,True
49811,False
116833,False
30608,False
101513,False
107918,False
85280,False
110287,False
57358,True
43676,True
28353,False
112487,False
26506,False
64833,True
53978,True
117955,False
33408,False
91932,False
67875,True
29308,False
114486,False
18562,False
9163,True
4921,True
16017,False
118778,False
104361,False
106475,False
30291,False
79003,True
88934,False
1741,True
22216,False
89982,False
77554,False
95751,False
100016,False
87392,False
30492,False
84260,False
40794,False
93874,False
74659,True
77785,False
49457,True
91410,False
109474,False
28932,False
79521,True
27499,False
39996,False
74636,True
29579,False
9923,True
18622,False
61912,True
98428,False
84391,False
102962,False
52879,True
9013,True
40469,True
77906,False
91900,False
30453,False
116078,False
41353,False
49504,True
107717,False
50491,True
46470,True
22731,False
35810,False
30786,False
32973,False
55616,True
38758,False
79221,True
2625,True
81843,True
117666,False
66593,True
27493,False
27543,False
3562,False
109021,False
41175,True
7882,True
19355,True
51726,True
23813,False
97074,False
113140,False
110937,False
52667,True
17671,False
79428,True
49610,True
86393,False
64246,True
17291,False
96710,False
45173,True
74983,True
64301,True
56133,True
35418,False
71281,True
113566,False
77397,False
7315,True
55344,True
28935,False
69247,True
101257,False
65285,True
108832,False
60727,True
47531,False
48410,True
41542,False
7018,True
89634,False
52479,True
47518,True
95892,False
82010,True
38013,False
70205,True
63329,True
78522,True
111105,False
62830,True
21529,False
86372,False
58414,True
88484,False
37226,False
28669,False
39016,False
69660,True
9710,True
85224,False
114678,False
93933,False
102812,False
1468,False
32291,False
44197,False
58709,True
56691,True
60236,True
10896,True
103025,False
38082,False
67723,True
61493,True
112088,False
43439,True
57954,True
84543,False
6635,False
98799,False
112027,False
13827,False
64854,True
117663,False
87722,False
9826,True
92203,False
78728,False
78910,False
70472,True
8999,True
31525,False
82427,False
95020,False
53042,True
23727,False
7427,True
12396,True
56100,True
59286,True
40103,True
73696,True
61512,True
52211,True
47312,True
20249,False
116973,False
37280,False
10618,True
60876,True
66098,True
67068,True
47577,True
100972,False
16030,False
112916,False
12390,True
5433,True
116500,False
29111,False
109784,False
110829,False
44329,True
98769,False
35549,False
75185,True
5552,False
23670,False
18259,False
72126,True
86684,False
44677,False
48400,True
89813,False
90236,False
48183,True
77067,False
11481,True
18057,False
88683,False
59690,True
97797,False
65673,True
114697,False
111203,False
113609,False
74214,True
46382,True
119262,False
45149,False
91171,False
83415,False
66599,True
55658,True
29393,False
87267,False
25165,False
109092,False
90804,False
77098,False
50450,True
24560,False
112803,False
53984,True
86989,False
33623,False
85744,False
76763,True
109250,False
29707,False
37181,False
100674,False
81982,True
109423,False
90227,False
108915,False
64625,True
89510,False
68447,True
110541,False
34812,False
68340,True
35703,False
111933,False
119037,False
88753,False
93121,False
49933,True
100211,False
33534,False
110662,False
41811,False
85873,False
29716,False
48437,False
73886,True
83033,False
100411,False
66976,True
14967,False
112032,False
95313,False
15360,False
23501,False
17211,False
21909,False
76738,False
30971,False
56438,True
28470,False
12476,True
46599,False
40906,False
111606,False
75174,True
92190,False
62606,True
82078,False
85149,False
54096,True
91206,False
92552,False
94129,False
782,False
11228,True
63313,True
110435,False
62796,True
99341,False
98141,False
90889,False
73289,True
12798,True
27211,False
67463,True
83537,False
69289,True
105697,False
83856,False
21409,False
43106,False
115664,False
11284,True
86762,False
90993,False
108468,False
13980,False
20379,False
74616,True
23486,False
80295,True
22905,False
24001,False
88089,False
52451,True
22603,False
13793,True
105251,False
40686,False
71299,True
116035,False
90655,False
90539,False
5187,True
27684,False
60583,True
52437,False
79979,False
64348,True
86625,False
51697,True
56158,True
104556,False
15576,False
73667,True
57784,True
117941,False
110718,False
2937,True
20954,False
115428,False
42123,False
70739,True
107657,False
45877,False
29519,False
30410,False
40390,True
37076,False
111817,False
51369,True
30123,False
86576,False
76486,True
59247,False
14041,False
24402,False
34770,False
47583,True
119028,False
67088,True
118993,False
36111,False
60196,True
81190,False
116600,False
44154,False
95674,False
53313,True
77053,True
99836,False
93345,False
117282,False
38849,False
10246,True
99884,False
10550,True
4953,False
103685,False
86356,False
68777,True
65876,True
78758,False
70068,True
32060,False
34869,False
99207,False
40334,True
9920,True
93357,False
14839,True
72256,True
61891,True
17405,False
51709,True
19677,False
53454,True
32594,False
37769,False
85524,False
7058,True
11185,True
27806,False
87513,False
107163,False
51245,True
4474,True
8885,True
74023,True
54537,True
96582,False
3408,True
91354,False
28256,False
58195,True
12251,True
106735,False
51129,False
51113,True
54035,True
58270,True
21965,False
66066,True
76671,False
2565,True
34532,False
37990,False
92334,False
80043,False
96034,False
103496,False
31009,False
45250,False
16186,False
75160,True
102157,False
20086,False
13552,True
114382,False
69154,True
56395,True
36945,False
27818,False
111184,False
10836,True
11586,True
2168,False
59329,True
84530,False
58022,True
38197,False
67081,True
44732,True
94554,False
53099,True
28315,False
107425,False
72743,True
74869,True
34006,False
33345,False
103040,False
35657,False
78018,False
15902,False
48625,True
101024,False
23044,False
25336,False
118534,False
16136,False
20311,False
10849,True
80423,True
50283,True
19759,False
62942,True
58338,True
77510,False
89831,False
97430,False
44857,False
76983,False
83475,False
44966,True
5168,True
80581,True
15967,True
98040,False
41324,True
47366,True
43620,False
39881,False
17224,False
99862,False
94606,False
1400,True
16064,False
34690,False
106210,False
88172,False
56416,True
83150,False
14131,False
40633,False
49807,False
2881,False
24040,False
89034,False
21683,False
28835,False
89753,False
110281,False
97734,False
32745,False
66335,True
90413,False
112796,False
65302,True
91149,False
103049,False
20579,False
38051,False
112604,False
113879,False
21502,False
42323,False
51976,True
90045,False
91712,False
105165,False
71411,True
34070,False
89922,False
114622,False
71799,True
4629,True
76341,False
828,False
102844,False
62459,True
61698,True
38154,False
5104,False
76474,True
89378,False
43478,False
50643,True
107708,False
43514,False
38354,False
12959,True
11747,True
97326,False
101885,False
111852,False
91930,False
35044,False
26609,False
95345,False
7966,False
32856,False
58923,True
39578,False
26874,False
27275,False
59071,True
56011,True
37355,False
8362,True
22428,False
95855,False
16716,False
35032,False
95190,False
44943,True
39103,False
31364,False
87106,False
81553,True
89552,False
100289,False
102947,False
78391,False
117942,False
66146,True
43920,True
114481,False
101881,False
28140,False
28755,False
8719,True
89100,False
70159,True
55122,False
62030,True
118276,False
64184,True
100099,False
88737,False
17733,False
67270,True
81712,True
26125,False
43021,False
2673,True
22871,False
72428,True
61666,True
113060,False
102981,False
44109,True
55943,True
51997,True
77713,False
41084,False
58747,True
13531,True
65190,True
5422,True
100880,False
42142,False
47231,False
37864,False
91774,False
102162,False
115381,False
14017,False
113210,False
100518,False
18901,False
15756,True
10774,True
3897,True
105813,False
19389,False
92357,False
90355,False
15788,False
49339,True
96161,False
54136,True
11061,True
109004,False
35056,False
42148,True
15777,False
83793,False
31484,False
82007,True
53959,True
10650,True
118733,False
730,False
56428,True
83915,False
90802,False
57026,True
114755,False
62082,True
46152,False
86466,False
104344,False
119035,False
74613,True
22268,False
39440,False
62512,True
88119,False
112621,False
65132,True
28201,False
21000,False
114111,False
63764,True
81830,True
34264,False
75172,True
61790,True
118662,False
47865,True
37541,False
29396,False
78507,False
55612,True
67952,True
64685,True
67302,True
6132,False
111800,False
76629,False
75705,True
6555,True
29053,False
43661,False
100899,False
57287,True
115225,False
42634,False
6104,False
36894,False
97965,False
71351,True
99405,False
108819,False
34053,False
91360,False
79268,True
54507,True
72566,True
66277,True
106805,False
39589,False
21080,True
104745,False
23264,False
15302,False
89801,False
87704,False
8654,False
92343,False
58390,True
17907,False
53715,True
70026,True
46407,True
7689,True
89508,False
8560,False
61411,True
48540,True
112142,False
54126,True
101219,False
8243,True
81542,True
88574,False
32381,False
24498,False
77661,False
104965,False
76489,True
38487,False
22413,False
6924,True
55296,True
63146,True
36296,False
83326,False
93677,False
53421,True
48631,True
36067,False
40187,True
110660,False
81999,True
26297,False
96490,False
22179,False
83272,False
89782,False
58970,True
67919,True
28294,False
42252,False
86410,False
23311,False
36171,False
15727,False
44803,True
1745,True
17785,False
47593,True
118842,False
34950,False
107346,False
117711,False
11815,True
42051,True
60219,True
71671,True
113072,False
79334,False
90346,False
51913,False
68722,True
79783,False
56956,True
64564,True
58940,True
94352,False
15341,True
4938,True
108592,False
61101,True
87520,False
106081,False
35978,False
31896,False
7443,True
101532,False
55636,True
112252,False
70828,True
65770,True
98340,False
16194,False
81259,False
7141,True
66191,True
69347,True
8925,True
118827,False
8224,False
56693,True
12297,True
79732,False
97608,False
49827,True
73529,True
119353,False
92055,False
31659,False
84648,False
80273,True
68317,True
103121,False
28357,False
92657,False
48609,True
47382,True
12540,True
72796,True
50301,True
66759,True
75081,True
82830,True
73120,True
34549,False
32021,False
114885,False
22217,False
49777,True
62008,True
18319,False
71542,True
84201,False
25730,False
359,False
117885,False
68952,True
46433,False
42007,True
98314,False
112104,False
8852,True
88325,False
63084,True
96335,False
10934,True
84511,False
80568,False
74101,True
106585,False
2878,False
106915,False
86772,False
118645,False
22771,False
71195,True
48599,True
8693,False
106541,False
31532,False
57208,True
70188,True
37232,False
36023,False
83612,False
100457,False
72832,True
82556,False
33861,False
92795,False
101385,False
11722,True
50417,True
112080,False
20756,False
113581,False
117442,False
4392,True
7111,True
57505,True
85564,False
64197,True
95670,False
72776,True
14405,False
15282,False
65133,True
96305,False
34894,False
103241,False
67179,True
73823,True
89580,False
98876,False
82180,True
94166,False
68790,True
63973,True
46881,True
81113,True
118018,False
66038,True
25292,False
50895,True
38705,False
59915,True
8548,True
5955,True
65861,True
109492,False
40667,True
13034,True
23358,False
3619,True
103182,False
91595,False
48802,True
12260,True
21736,False
49224,True
18127,False
104360,False
56539,True
101680,False
71159,True
37706,False
34984,False
102572,False
82201,True
100278,False
110345,False
35474,False
18849,False
27325,False
46759,False
42311,False
118159,False
13704,True
111347,False
80349,False
85088,False
56030,True
19356,False
95454,False
55505,False
98044,False
32442,False
1200,False
26287,False
60898,True
113207,False
117662,False
27478,False
484,False
96215,False
38375,False
102209,False
50551,True
96092,False
111728,False
36582,False
115768,False
42566,False
81285,False
51211,True
59525,True
95834,False
100895,False
102390,False
103817,False
104583,False
40845,False
69352,True
26414,False
50319,True
13485,True
499,False
41381,False
85731,False
2608,True
5122,True
2448,False
8175,False
110343,False
21302,False
92559,False
117252,False
7833,True
5513,True
115437,False
10384,True
66042,True
40206,True
22746,False
21893,False
77099,False
42074,False
94902,False
23535,False
20279,False
101996,False
13958,False
46871,True
2200,False
29099,False
17008,False
105021,False
61811,True
58078,True
25392,False
65744,True
97885,False
72702,True
112533,False
110300,False
28658,False
58494,True
17926,False
26520,False
37191,False
27986,False
90370,False
24085,False
108542,False
67933,True
81860,True
53351,False
19975,False
95408,False
28929,False
16773,True
14875,True
71618,True
66781,True
18578,False
99847,False
49600,True
116243,False
99462,False
65953,True
35870,False
27713,False
69687,True
108883,False
113202,False
14247,False
6992,True
88564,False
4705,True
102276,False
7786,True
44637,False
15906,False
114183,False
20760,False
7062,False
70106,True
62267,True
25819,False
12146,True
19085,False
95070,False
78061,False
75665,True
66243,True
51579,True
80458,True
70612,True
39762,False
15397,False
118944,False
58219,True
1302,True
54418,True
46659,True
44482,True
83548,False
79021,False
55386,True
37533,False
88333,False
98695,False
42835,False
77628,False
51961,False
55520,True
100095,False
96779,False
21479,False
95847,False
61077,True
48490,True
31414,False
11229,True
93568,False
63132,True
66301,True
2720,False
115932,False
24257,False
41271,True
109054,False
79404,True
26592,False
111438,False
12385,True
118174,False
112894,False
62033,True
51439,True
102887,False
29539,False
47887,True
100199,False
72425,True
77717,False
87237,False
25644,False
75010,True
46129,False
17564,False
6991,True
31920,False
40842,False
80922,False
112419,False
37342,False
21446,False
38394,False
37178,False
32356,False
47281,True
115258,False
4922,True
15965,False
2150,True
109762,False
9435,True
44009,False
69343,True
12672,True
21362,False
74859,True
60752,True
103978,False
81223,True
23917,False
20307,False
96662,False
2135,True
67841,True
89568,False
52688,True
28861,False
49697,False
56939,True
14821,True
2189,True
45626,True
70639,True
19441,False
65993,True
104307,False
30444,False
64142,True
2823,False
3039,True
87527,False
66393,True
85976,False
88849,False
1889,False
10764,True
47755,True
12961,True
18411,False
60112,True
80486,True
9755,True
8458,True
98035,False
14729,True
82090,False
112691,False
44008,False
40314,False
54994,True
63212,True
103937,False
26250,False
115142,False
26789,False
54622,True
117254,False
21256,False
87829,False
78941,False
20889,False
5277,True
94841,False
10474,True
81104,True
52295,True
2107,False
38673,False
35923,False
114566,False
84088,False
28372,False
7124,True
90149,False
36980,False
60724,True
28379,False
53345,True
59060,True
16078,False
31622,False
101864,False
41043,False
94588,False
6952,True
77008,False
74164,True
50680,True
59044,True
115713,False
67034,True
72549,True
81021,True
12387,True
69743,True
23401,False
16960,False
93028,False
48232,True
105550,False
21560,False
47062,True
33112,False
52222,True
27711,False
27079,False
88908,False
64852,True
13199,True
32825,False
23911,False
67201,True
7772,True
56686,True
59348,True
45663,False
101650,False
3312,True
84264,False
30476,False
84198,False
91011,False
27723,False
61418,True
89960,False
78628,True
28444,False
94767,False
100540,False
100604,False
13427,True
83153,False
102052,False
117656,False
85639,False
118096,False
12612,True
86777,False
92500,False
30620,False
65007,True
111357,False
61937,True
21918,False
77567,False
114781,False
37713,False
10051,True
46341,False
92587,False
44925,True
102460,False
27100,False
31635,False
55715,True
37618,False
26330,False
10760,True
55813,True
100173,False
9014,True
27049,False
38840,False
57554,True
76970,True
41878,False
95642,False
85462,False
64224,True
1842,False
8782,False
5256,True
742,True
48753,True
72333,True
111810,False
25058,False
66025,True
5162,True
27396,False
29413,False
88936,False
24118,False
60816,True
56222,True
32696,False
59883,True
38787,False
50080,True
70349,True
41210,False
61911,True
24104,False
118566,False
108401,False
116340,False
89880,False
58220,True
110713,False
17604,False
115692,False
1631,True
7465,True
85373,False
86016,False
45728,False
89295,False
250,False
23276,False
67276,True
57097,True
82318,False
23720,False
76946,True
69600,True
11422,True
34573,False
54069,True
91646,False
30716,False
81807,True
70517,True
34492,False
36258,False
118916,False
84013,False
92907,False
74070,True
74820,True
25139,False
4928,True
113354,False
32946,False
74180,True
6317,True
20184,False
91006,False
31550,False
36016,False
99342,False
23531,False
14232,False
99483,False
49787,True
38417,False
49079,True
5782,True
13681,True
116222,False
24208,False
63928,True
99506,False
51431,True
33841,False
38850,False
28667,False
26336,False
17053,False
23967,False
63794,True
90888,False
84877,False
40643,True
9370,True
60925,True
116106,False
80097,True
95210,False
66474,True
75628,True
91946,False
67573,True
93392,False
59128,True
57407,True
107600,False
51423,True
12126,True
22723,False
93602,False
110121,False
91952,False
68414,True
42645,True
3406,True
4728,False
59258,True
82119,True
58792,True
110872,False
9787,True
82038,True
111549,False
15189,True
67348,True
102441,False
53532,True
15147,False
68734,True
29176,False
106334,False
39555,False
26037,False
53774,True
104548,False
18832,False
3517,True
83064,False
92172,False
54585,True
213,True
48597,True
59201,True
113690,False
57331,True
67170,True
2784,True
78213,False
109181,False
39146,False
81710,True
3900,True
66314,True
87907,False
84345,False
63802,True
68597,True
13617,True
64138,True
66427,True
80858,False
106809,False
69696,True
119379,False
69628,True
67623,True
107225,False
33768,False
26914,False
58431,True
82487,False
82572,False
108599,False
87062,False
43296,False
47089,True
53933,False
57701,True
90511,False
34469,False
443,False
48315,True
110387,False
86464,False
82419,False
98937,False
12049,True
8591,True
4628,True
109127,False
114829,False
96510,False
48563,True
58260,False
3813,True
111199,False
39264,False
56506,True
90362,False
72186,True
2242,False
93605,False
1542,False
42288,False
92821,False
5275,True
116164,False
97368,False
65277,True
87772,False
96850,False
70041,True
42425,False
59129,True
29673,False
28657,False
39983,False
13738,True
21285,False
97394,False
57806,True
1560,False
37848,False
104151,False
9782,True
25673,False
42002,False
60636,True
84986,False
71161,True
95361,False
94953,False
84349,False
42160,False
107385,False
105376,False
48979,True
93660,False
56893,True
83273,False
36648,False
70042,True
86495,False
42848,False
8686,True
117809,False
46142,False
12507,True
44430,True
53795,True
42746,False
72958,True
99974,False
92327,False
15546,False
29828,False
13799,True
45554,False
64864,True
61824,True
67203,True
28257,False
38229,False
66500,True
49355,True
7796,True
69490,True
36462,False
43,False
37205,False
113958,False
37874,False
58105,True
1082,True
109853,False
93586,False
56228,True
27773,False
105390,False
87727,False
106175,False
74115,True
110786,False
106815,False
116520,False
117723,False
103281,False
33683,False
102090,False
19964,False
2431,False
23986,False
44136,False
22432,False
109846,False
64020,True
114687,False
75240,True
28602,False
27058,False
47638,True
67471,True
106173,False
50431,True
16270,False
50206,True
37615,False
19484,False
91158,False
31511,False
38293,False
45076,False
103610,False
2976,False
114506,False
118490,False
118700,False
78914,True
50218,True
113931,False
11259,True
18502,False
117592,False
38604,False
2815,True
90179,False
62369,True
57269,True
36391,False
19873,False
117389,False
12910,True
50254,True
18524,False
85017,False
101506,False
94805,False
49901,True
33869,False
11491,True
41503,True
41002,False
14255,False
91570,False
118639,False
93598,False
109242,False
111801,False
37528,False
53295,True
14827,True
53296,True
65024,True
87963,False
111388,False
69555,True
72096,True
19935,False
14025,True
97605,False
81303,False
2385,False
117000,False
83797,False
116807,False
10369,True
113481,False
71409,True
72779,True
73165,True
58023,True
32979,False
105682,False
4180,True
63721,True
29518,False
10497,True
103217,False
107486,False
33233,False
42473,True
41158,False
47418,False
104899,False
75810,True
4457,True
20049,False
96104,False
70080,True
35263,False
27978,False
76594,True
33593,False
71910,True
118167,False
102249,False
35962,False
88590,False
18801,False
71630,True
43293,False
118522,False
9746,True
97389,False
42856,False
20799,False
99759,False
56819,True
104801,False
38682,False
72630,True
50571,True
94854,False
47659,True
21498,False
93577,False
62851,True
70133,True
79941,True
102875,False
24245,False
87230,False
87681,False
82522,False
12064,True
58671,True
81984,True
53191,True
27418,False
88961,False
113901,False
104567,False
45385,False
95315,False
82691,False
42127,False
114018,False
21888,False
111290,False
89214,False
74256,True
29220,False
14491,False
83161,False
974,True
106446,False
73695,True
30709,False
31384,False
104605,False
5544,True
25175,False
77471,False
114005,False
1460,False
74632,True
110654,False
82094,True
33829,False
97187,False
115961,False
101749,False
41477,False
5129,False
43376,False
37270,False
40082,False
37670,False
43562,False
14453,False
5946,True
58952,True
36587,False
19740,False
113587,False
90651,False
32642,False
87047,False
30351,False
84049,False
46733,False
89190,False
33052,False
15536,False
82244,True
880,False
84655,False
101772,False
90081,False
36373,False
72589,True
61127,True
65026,True
82039,True
13114,True
112983,False
108738,False
19075,False
79802,False
22227,False
50369,True
49711,True
55888,True
54997,True
26279,False
11092,True
71648,True
67856,True
61910,True
110379,False
118812,False
42122,True
115078,False
63459,True
88630,False
52911,True
17112,False
104379,False
96138,False
105746,False
39541,False
83551,False
108430,False
45752,True
115521,False
63511,True
58528,True
79915,False
7202,True
103226,False
33409,False
83946,False
78001,True
47254,True
538,False
10678,True
17417,False
108424,False
50120,True
32077,False
78053,False
87366,False
22177,False
71241,True
87997,False
42232,False
28756,False
42017,True
13488,True
80328,True
81693,False
115473,False
70161,True
62763,True
64571,True
38700,False
68136,True
69940,True
75347,True
97754,False
108008,False
92687,False
56863,True
12908,True
67884,True
81536,True
58774,True
112096,False
62444,True
115522,False
18619,False
60650,True
78988,False
71350,True
93940,False
92183,False
78063,False
93444,False
72453,True
96813,False
64327,True
52926,True
94786,False
60169,True
117977,False
78977,False
13659,True
1538,False
23852,False
92372,False
96611,False
74657,True
74301,True
28031,False
114502,False
111770,False
47736,True
39594,False
115349,False
28668,False
108689,False
2864,False
106423,False
437,True
21466,False
55877,True
17659,False
101298,False
100381,False
50741,False
28038,False
98896,False
5847,True
97557,False
60391,True
88829,False
11433,True
101388,False
96147,False
29758,False
95269,False
92852,False
116621,False
118393,False
45807,False
18080,False
34385,False
20433,False
67288,True
92936,False
87873,False
113185,False
75555,False
6234,False
75749,True
85331,False
24601,False
114862,False
55654,True
77144,False
74972,True
103333,False
117547,False
17665,False
84411,False
93290,False
58020,True
87857,False
37059,False
82905,False
45572,True
118877,False
78568,False
35330,False
65058,True
119360,False
40636,True
1066,True
29793,False
99105,False
54609,True
10320,True
7064,False
76793,False
44365,False
10454,True
85037,False
81519,False
33453,False
66362,True
44898,True
98331,False
42578,False
107935,False
71727,True
7366,True
113969,False
42904,False
36580,False
52345,True
38098,False
13192,True
21441,False
25450,False
73884,True
64838,True
22809,False
113282,False
76963,True
51574,True
53055,True
105257,False
89818,False
5177,True
96709,False
104678,False
119212,False
38179,False
78309,False
89678,False
8173,True
71438,True
36468,False
58517,True
68364,True
113419,False
115409,False
96938,False
78513,False
33627,False
37709,False
111305,False
4097,True
57565,True
59928,True
11107,True
36916,False
43602,False
113917,False
91823,False
112624,False
8369,True
81086,False
15880,False
91060,False
74472,True
116315,False
40960,False
102121,False
2005,False
30368,False
65511,True
43310,False
84925,False
58383,True
56666,True
32476,False
35714,False
70347,True
19106,False
112863,False
20640,False
7246,True
71267,True
97943,False
21391,False
44808,True
109650,False
103824,False
47080,True
73627,True
9607,True
109924,False
17955,True
3514,False
48349,False
66676,True
32968,False
82207,True
1841,False
106086,False
18731,False
71731,True
40395,False
83848,False
21887,False
44519,False
67675,True
63541,True
108318,False
29557,False
107392,False
38222,False
107297,False
31700,False
76362,False
40670,True
15408,False
79352,False
82257,False
31669,False
38125,False
108582,False
72870,True
104160,False
32712,False
10548,True
34893,False
38989,False
21810,False
98768,False
89957,False
23145,False
57618,True
3692,True
34498,False
101747,False
92625,False
94213,False
1484,False
12400,True
38709,False
48146,True
90864,False
7848,False
55127,True
6599,True
64899,True
29173,False
101794,False
23736,False
54743,True
17573,False
28433,False
82374,True
112571,False
19790,False
115406,False
66310,True
62085,True
60117,True
99614,False
118049,False
27309,False
30270,False
15571,False
30491,False
116364,False
114041,False
88314,False
70305,True
56697,True
110770,False
59330,True
30483,False
28222,False
33383,False
11993,True
37233,False
22653,False
117516,False
48013,False
15969,False
21384,False
18715,False
94755,False
67838,True
38150,False
107315,False
67629,True
43111,False
35548,False
12442,True
87720,False
66972,True
4157,True
115234,False
69890,True
12166,True
28556,False
111342,False
2639,True
52564,True
116616,False
41406,True
65363,True
21209,False
74213,True
84161,False
65676,True
111383,False
61630,True
46833,False
26860,False
76642,False
19468,False
70320,True
115229,False
111506,False
110338,False
75612,True
59138,True
33117,False
4622,True
61794,True
61875,True
100968,False
28912,False
115472,False
26887,False
45666,False
61540,True
66628,True
98320,False
34687,False
47263,False
105998,False
48415,False
60000,True
36303,False
57354,True
22959,False
111488,False
39074,False
118450,False
72245,True
116550,False
57386,True
84782,False
14044,False
60698,True
64514,True
56535,True
89159,False
28059,False
106450,False
60588,True
58429,True
35532,False
44630,False
94715,False
57652,True
30194,False
25854,False
62143,True
69849,True
78259,True
35309,False
80073,True
64341,True
46519,False
28789,False
87454,False
396,False
211,False
82242,True
7024,True
58606,True
1168,True
116353,False
32732,False
102078,False
6112,True
100907,False
103323,False
11960,True
49204,True
5652,True
94634,False
45818,True
76437,True
117244,False
51887,False
17260,True
9087,True
47395,True
106128,False
42981,True
24676,False
6022,False
70468,True
81956,True
74281,True
3537,False
88730,False
112023,False
107034,False
113827,False
3935,True
1247,True
8398,True
57377,True
14198,False
67913,True
40591,False
12803,True
7273,True
65499,True
7466,True
111888,False
27284,False
115153,False
107802,False
28225,False
60745,True
28772,False
48628,True
110054,False
21473,False
17720,False
80802,False
74150,True
86005,False
31815,False
65648,True
109632,False
14882,False
118183,False
59784,True
49287,True
2045,True
82281,False
37068,False
52918,True
36501,False
1268,True
13946,False
26596,False
77274,True
28312,False
41754,False
2786,False
16460,False
66472,True
29729,False
103947,False
21564,False
10789,True
21017,False
71080,True
104878,False
1912,False
30221,False
293,False
109768,False
91502,False
46822,False
82822,True
62945,True
22666,False
19923,False
32235,False
86655,False
12531,True
95339,False
11991,True
5930,False
6435,True
26094,False
42572,False
35163,False
72670,True
71274,True
60880,True
30913,False
48342,True
79153,False
10380,True
4498,True
74378,True
109351,False
20015,False
113475,False
114335,False
18973,True
72144,True
397,True
10313,True
113038,False
76878,True
47627,True
33678,False
76449,True
43732,False
37398,False
39870,False
59072,True
19688,False
104176,False
101594,False
29905,False
14480,False
75792,True
20006,False
26522,False
101035,False
107840,False
95436,False
108162,False
77605,False
117412,False
47285,False
95750,False
14711,True
66666,True
12312,True
77603,False
2156,False
67739,True
73763,True
92590,False
118177,False
62856,True
38145,False
84452,False
69070,True
115124,False
22618,False
18521,False
91336,False
56787,True
85763,False
103029,False
20573,False
27174,False
48374,True
50263,True
95939,False
40995,False
91135,False
72624,True
14469,False
85345,False
98889,False
62684,True
18229,False
78383,False
55066,True
63365,True
118958,False
79725,True
71814,True
47785,True
83861,False
25420,False
107170,False
74977,True
12707,True
30647,False
117949,False
77891,False
35179,False
75148,True
76702,False
78761,False
21625,False
88515,False
83378,False
10629,True
113802,False
55437,True
29204,False
117032,False
67677,True
51521,True
80147,False
27439,False
323,True
83251,False
69446,True
116291,False
100555,False
119032,False
55275,True
26547,False
1476,False
33298,False
88470,False
113169,False
81292,False
99471,False
19171,False
75088,True
46969,True
11037,True
79674,False
27229,False
108429,False
35223,False
23465,False
103227,False
4296,True
66654,True
88578,False
51737,True
8749,False
96970,False
69682,True
12579,True
47507,False
57786,True
60149,True
80477,True
101299,False
35382,False
34043,False
6845,True
117786,False
103664,False
25512,False
70834,True
26948,False
19999,False
37267,False
41438,False
86427,False
51935,False
82442,False
75073,True
113001,False
68408,True
4765,False
53469,True
14911,True
92145,False
48406,True
16735,False
12668,True
45015,False
109882,False
59160,True
17034,False
103925,False
15947,False
103593,False
6638,False
91210,False
40444,False
20575,False
16689,False
13125,True
86262,False
77481,False
24484,False
96354,False
44155,False
56023,True
84432,False
76749,False
118113,False
5294,True
58601,True
17238,False
81477,False
80333,True
85095,False
13636,True
64433,True
62991,True
117838,False
21811,False
113546,False
7061,True
71711,True
40101,True
2086,False
114410,False
116152,False
20289,False
71721,True
99882,False
94906,False
105388,False
65815,True
114939,False
52467,True
41402,True
69178,True
20827,False
20026,False
63027,True
63299,True
42765,True
11611,True
34620,False
104744,False
81269,False
60438,True
20119,False
117593,False
113191,False
21153,False
108057,False
39364,False
88505,False
14696,True
14200,False
101572,False
38366,False
109839,False
49251,True
74818,True
110595,False
21359,False
15569,False
86324,False
9708,True
117116,False
23489,False
60317,True
61896,True
42132,False
2740,True
77997,False
51788,True
40831,False
47392,True
29330,False
77944,False
88975,False
82144,True
92551,False
33446,False
56957,True
1843,False
90367,False
39992,False
5905,False
21884,False
36612,False
96931,False
64413,True
106512,False
66775,True
108425,False
93043,False
49825,False
12134,True
15401,False
99776,False
23434,False
113689,False
116119,False
90474,False
76868,True
91077,False
30540,False
82911,False
1451,False
87786,False
58727,True
34964,False
1362,True
91664,False
77682,True
109753,False
16441,True
33738,False
90851,False
115275,False
85026,False
74556,True
32223,False
9907,True
791,False
88238,False
92721,False
62983,True
95064,False
41415,True
109777,False
